"NIST",1352857,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1382050,"Chengdu Spaceon Electronics Company TA1000"
"NTSC",1382032,"Chengdu Spaceon Electronics Company TA1000"
"UA",1352401,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1382059,"Chengdu Spaceon Electronics Company TA1000"
"ESA",1402541,"T4S iMaser 3000 ACTIVE H-MASER"
"AUS",1363814,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"TP",1411076,"T4S iMaser 3000 ACTIVE H-MASER"
"OP",1411037,"T4S iMaser 3000 ACTIVE H-MASER"
"TL",1354060,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NSAI",1353401,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"SU",1403833,"UNSPECIFIED HYDROGEN MASER"
"SU",1403834,"UNSPECIFIED HYDROGEN MASER"
"ESA",1352210,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"VSL",1411040,"T4S iMaser 3000 ACTIVE H-MASER"
"CH",1411181,"T4S pHMaser 1008 PASSIVE H-MASER"
"NIST",1412108,"MICROSEMI ACTIVE H-MASER MHM 2020"
"OP",1353532,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"HKO",1354233,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NICT",1353912,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NICT",1353918,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NICT",1353909,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NICT",1353916,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"AGGO",1408620,"UNSPECIFIED HYDROGEN MASER"
"AGGO",1350768,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"AGGO",1408624,"UNSPECIFIED HYDROGEN MASER"
"AGGO",1351881,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1354337,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1353536,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1354324,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1354323,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NPLI",1353457,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"BOM",1352605,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NIS",1354391,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"USNO",1400733,"UNSPECIFIED HYDROGEN MASER"
"KRIS",1405625,"UNSPECIFIED HYDROGEN MASER"
"TP",1350154,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1353523,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1353524,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1353537,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DLR",1411045,"T4S iMaser 3000 ACTIVE H-MASER"
"DLR",1411046,"T4S iMaser 3000 ACTIVE H-MASER"
"NICT",1354230,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NICT",1411041,"T4S iMaser 3000 ACTIVE H-MASER"
"PTB",1415221,"VREMYA-CH VCH-1008 PASSIVE H-MASER"
"OP",1353552,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1415306,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"DTAG",1352635,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"PL",1415321,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"KZ",1415205,"VREMYA-CH VCH-1008 PASSIVE H-MASER"
"KZ",1415201,"VREMYA-CH VCH-1008 PASSIVE H-MASER"
"PL",1354597,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"PL",1354603,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1412036,"MICROSEMI ACTIVE H-MASER MHM 2010"
"KZ",1415266,"VREMYA-CH VCH-1008 PASSIVE H-MASER"
"SMD",1411049,"T4S iMaser 3000 ACTIVE H-MASER"
"VSL",1354466,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"ONRJ",1353364,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"ONRJ",1354204,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"INXE",1354619,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"INXE",1354641,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"OP",1411003,"T4S iMaser 3000 ACTIVE H-MASER"
"OP",1411110,"T4S pHMaser 1008 PASSIVE H-MASER"
"OP",1411155,"T4S pHMaser 1008 PASSIVE H-MASER"
"OP",1411195,"T4S pHMaser 1008 PASSIVE H-MASER"
"SIQ",1364633,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"DTAG",1350136,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1934901,"GROUND-STATE HYPERFINETRANSITION OF 87 Rb"
"SP",1354707,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"IBM",1363397,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"SMU",1351063,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"ONBA",1362228,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"NTSC",1415322,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NMLS",1352716,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DFM",1411109,"T4S pHMaser 1008 PASSIVE H-MASER"
"USNO",1400738,"UNSPECIFIED HYDROGEN MASER"
"USNO",1353981,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"USNO",1353986,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"USNO",1354048,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"USNO",1351097,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"IMBH",1320192,"OSCILLOQUARTZ OSA 5585B"
"IMBH",1320193,"OSCILLOQUARTZ OSA 5585B"
"IT",1422012,"SpectraDynamics cRb-Clock"
"BY",1415236,"VREMYA-CH VCH-1008 PASSIVE H-MASER"
"JV",1411101,"T4S pHMaser 1008 PASSIVE H-MASER"
"JV",1411122,"T4S pHMaser 1008 PASSIVE H-MASER"
"NPL",1891701,"OPTICAL TRANSITION  87 Sr"
"UTE",1362919,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"SCL",1415314,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"DLR",1412166,"MICROSEMI ACTIVE H-MASER MHM 2020"
"DLR",1412167,"MICROSEMI ACTIVE H-MASER MHM 2020"
"INM",1353327,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"INM",1353937,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"INM",1364550,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"SP",1352956,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1415315,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NTSC",1415316,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NTSC",1415309,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NTSC",1415317,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NTSC",1415308,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"NICT",1412060,"MICROSEMI ACTIVE H-MASER MHM 2010"
"AUS",1364971,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"BEV",1411066,"T4S iMaser 3000 ACTIVE H-MASER"
"NICT",1411062,"T4S iMaser 3000 ACTIVE H-MASER"
"NRL",1352820,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"NTSC",1415320,"VREMYA-CH VCH-1003M ACTIVE H-MASER"
"IDN",1364000,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"IFZG",1354785,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"UZ",1355005,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"UZ",1354998,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"BIRM",1407103,"UNSPECIFIED HYDROGEN MASER"
"NIST",1400209,"UNSPECIFIED HYDROGEN MASER"
"BIRM",1407112,"UNSPECIFIED HYDROGEN MASER"
"BIRM",1407111,"UNSPECIFIED HYDROGEN MASER"
"BIRM",1407102,"UNSPECIFIED HYDROGEN MASER"
"IFZG",1354786,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"IFZG",1354701,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"VSL",1355008,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"APL",1412174,"MICROSEMI ACTIVE H-MASER MHM 2020"
"JATC",1353436,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"DFNT",1365047,"MICROCHIP 5071A LOW/STANDARD PERFORMANCE TUBE"
"NIST",1352792,"MICROCHIP 5071A HIGH PERFORMANCE TUBE."
"OP",1411119,"T4S pHMaser 1008 PASSIVE H-MASER"
